customer_id,first_name,last_name,age,region,state,annual_income,income_class,tax_bracket,credit_score,debt_to_income_ratio,loan_amount,loan_term_months,base_interest_rate,risk_adjusted_interest_rate,loan_purpose,employment_status,delinquency_history,existing_mortgages,has_co_signer,property_type,property_value,ltv_ratio,application_status
CUST1245,Mia,Chen,47,Midwest,WI,189353,Upper Middle,24%,723,20%,69507,120,5.21,4.91,Refinance,Unemployed,1 late,2,True,Condo,1454762,4.78%,Approved
CUST1246,Marcus,Singh,67,Northeast,NJ,216499,Upper Middle,24%,521,47%,694052,120,4.25,4.99,Primary Home Purchase,Part-Time,2+ delinquencies,2,True,Condo,975118,71.18%,Pending
CUST1247,Olivia,Bennett,68,South,NC,223532,Affluent,32%,561,49%,372547,180,5.52,6.3,Primary Home Purchase,Unemployed,None,1,False,Townhouse,1426143,26.12%,Pending
CUST1248,Noah,Khan,22,Southwest,NM,35597,Lower,12%,524,35%,157127,180,6.59,7.09,Primary Home Purchase,Unemployed,1 late,0,True,Condo,650073,24.17%,Rejected
CUST1249,Aisha,Brown,38,Southwest,NM,191941,Upper Middle,24%,590,18%,80192,180,5.26,5.42,Refinance,Full-Time,2+ delinquencies,1,False,Multi-Family,791833,10.13%,Approved
CUST1250,Noah,Patel,41,Northeast,NY,393872,Affluent,32%,524,51%,435383,180,5.98,6.8,Auto Loan,Self-Employed,None,2,True,N/A,0,0%,Rejected
CUST1251,Marcus,Turner,68,South,TX,292084,Affluent,32%,601,31%,687173,360,7.31,7.73,Auto Loan,Unemployed,2+ delinquencies,0,True,Townhouse,1056328,65.05%,Rejected
CUST1252,Ethan,Kim,67,South,FL,89938,Middle,22%,549,54%,425460,180,7.71,8.59,Refinance,Unemployed,None,2,True,Condo,991737,42.9%,Approved
CUST1253,Emily,Bennett,62,Southwest,NV,50948,Lower Middle,15%,588,52%,679505,120,7.62,8.46,Refinance,Part-Time,2+ delinquencies,2,True,Condo,743662,91.37%,Approved
CUST1254,Olivia,Patel,68,Northeast,PA,285855,Affluent,32%,626,23%,613425,360,5.87,6.13,Refinance,Full-Time,2+ delinquencies,2,True,Multi-Family,1342972,45.68%,Rejected
CUST1255,Aisha,Singh,70,South,TX,382824,Affluent,32%,734,53%,228751,180,5.41,5.77,Auto Loan,Part-Time,1 late,0,False,N/A,0,0%,Pending
CUST1256,Mia,Lopez,46,Midwest,WI,322899,Affluent,32%,808,50%,341144,180,5.68,5.68,Refinance,Self-Employed,2+ delinquencies,1,False,N/A,0,0%,Pending
CUST1257,Ryan,Turner,27,Northeast,NJ,38299,Lower,12%,587,16%,372191,120,5.66,5.78,Auto Loan,Part-Time,2+ delinquencies,0,True,Multi-Family,1382974,26.91%,Pending
CUST1258,Olivia,Brown,70,South,TX,224099,Affluent,32%,635,24%,402832,180,7.0,7.28,Auto Loan,Full-Time,2+ delinquencies,0,False,Multi-Family,221981,181.47%,Pending
CUST1259,Sophia,Bennett,28,Southwest,AZ,69435,Lower Middle,15%,696,45%,567969,180,8.26,8.46,Primary Home Purchase,Full-Time,2+ delinquencies,1,False,Townhouse,400051,141.97%,Approved
CUST1260,Ryan,Brown,45,Midwest,OH,241168,Affluent,32%,836,40%,696948,180,4.11,3.91,Investment Property,Full-Time,None,0,False,N/A,0,0%,Rejected
CUST1261,Sophia,Patel,53,Southwest,NM,209012,Upper Middle,24%,578,16%,565907,360,7.03,7.15,Primary Home Purchase,Part-Time,2+ delinquencies,1,True,Condo,1131166,50.03%,Pending
CUST1262,Ryan,Patel,37,West,CA,132267,Middle,22%,701,44%,324068,360,8.28,8.46,Refinance,Part-Time,1 late,0,False,Multi-Family,1432690,22.62%,Approved
CUST1263,Daniel,Singh,69,Northeast,NJ,189244,Upper Middle,24%,705,40%,523354,120,6.54,6.64,Primary Home Purchase,Part-Time,None,2,True,Multi-Family,292991,178.62%,Approved
CUST1264,Mia,Kim,65,Southwest,NM,97733,Middle,22%,550,50%,785048,180,5.21,6.01,Investment Property,Full-Time,2+ delinquencies,0,False,Single Family,590798,132.88%,Pending
CUST1265,Daniel,Bennett,32,Midwest,OH,152537,Upper Middle,24%,622,36%,218702,360,5.4,5.92,Investment Property,Unemployed,1 late,1,False,Single Family,881204,24.82%,Approved
CUST1266,Marcus,Khan,71,Midwest,WI,173946,Upper Middle,24%,749,47%,489425,360,4.1,4.34,Auto Loan,Full-Time,2+ delinquencies,2,False,Single Family,415475,117.8%,Pending
CUST1267,Ryan,Kim,26,Southwest,AZ,275506,Affluent,32%,524,42%,447053,180,7.85,8.49,Auto Loan,Full-Time,2+ delinquencies,2,False,Multi-Family,322407,138.66%,Rejected
CUST1268,Marcus,Brown,46,South,GA,75635,Lower Middle,15%,830,17%,603392,180,8.01,7.35,Investment Property,Part-Time,1 late,1,False,Townhouse,1183754,50.97%,Approved
CUST1269,Sophia,Singh,28,Midwest,OH,207338,Upper Middle,24%,531,37%,507044,360,8.28,8.82,Auto Loan,Self-Employed,None,0,False,N/A,0,0%,Rejected
CUST1270,Ryan,Jones,64,South,GA,104383,Middle,22%,793,45%,428954,180,6.75,6.65,Refinance,Full-Time,None,2,False,Townhouse,798449,53.72%,Approved
CUST1271,Olivia,Kim,41,Northeast,MA,53039,Lower Middle,15%,619,32%,401406,360,6.07,6.51,Investment Property,Part-Time,2+ delinquencies,2,False,Single Family,1032569,38.87%,Approved
CUST1272,Marcus,Chen,61,West,OR,182963,Upper Middle,24%,590,26%,344458,120,6.35,6.67,Auto Loan,Part-Time,1 late,2,False,Townhouse,1466809,23.48%,Rejected
CUST1273,Marcus,Brown,45,Midwest,OH,44601,Lower,12%,762,44%,757883,360,5.72,5.6,Investment Property,Self-Employed,2+ delinquencies,1,True,Condo,1172856,64.62%,Pending
CUST1274,Daniel,Lopez,55,West,WA,327821,Affluent,32%,759,53%,583210,120,7.12,7.48,Investment Property,Full-Time,2+ delinquencies,2,False,Single Family,561802,103.81%,Pending
CUST1275,Emily,Brown,26,West,OR,124303,Middle,22%,625,29%,423413,120,8.09,8.47,Auto Loan,Self-Employed,1 late,2,False,Condo,1080508,39.19%,Pending
CUST1276,Emily,Lopez,34,Northeast,PA,142024,Upper Middle,24%,745,25%,70077,120,7.83,7.63,Primary Home Purchase,Part-Time,2+ delinquencies,1,False,Condo,92741,75.56%,Approved
CUST1277,Marcus,Kim,55,Southwest,NV,81656,Middle,22%,702,20%,707374,120,6.88,6.58,Auto Loan,Full-Time,None,2,True,Multi-Family,1190287,59.43%,Rejected
CUST1278,Olivia,Brown,59,West,OR,310060,Affluent,32%,641,47%,770406,360,7.25,7.99,Auto Loan,Part-Time,2+ delinquencies,2,False,Condo,299288,257.41%,Approved
CUST1279,Olivia,Khan,23,Northeast,NY,343272,Affluent,32%,819,50%,623794,180,5.59,5.59,Auto Loan,Full-Time,None,1,True,Multi-Family,480414,129.85%,Approved
CUST1280,Marcus,Bennett,74,Southwest,NV,209751,Upper Middle,24%,701,39%,642247,120,7.88,7.96,Auto Loan,Self-Employed,None,1,True,Condo,1250658,51.35%,Approved
CUST1281,Emily,Jones,51,Northeast,NY,250113,Affluent,32%,523,41%,617615,360,4.75,5.37,Refinance,Part-Time,None,0,True,Single Family,943669,65.45%,Approved
CUST1282,Noah,Khan,66,West,CO,197188,Upper Middle,24%,585,22%,645654,180,7.09,7.33,Investment Property,Full-Time,2+ delinquencies,2,True,Townhouse,672633,95.99%,Pending
CUST1283,Olivia,Patel,54,Midwest,WI,53519,Lower Middle,15%,553,16%,592089,360,6.11,6.23,Auto Loan,Unemployed,2+ delinquencies,0,False,Single Family,1385806,42.73%,Rejected
CUST1284,Marcus,Turner,54,South,NC,271569,Affluent,32%,623,21%,311536,360,8.43,8.65,Investment Property,Part-Time,None,0,True,N/A,0,0%,Rejected
CUST1285,Mia,Bennett,56,South,NC,356603,Affluent,32%,803,49%,694615,360,6.99,6.97,Primary Home Purchase,Unemployed,1 late,2,False,Single Family,1289212,53.88%,Pending
CUST1286,Marcus,Khan,29,Northeast,PA,62132,Lower Middle,15%,538,47%,477625,180,5.68,6.42,Refinance,Part-Time,1 late,0,True,Townhouse,511083,93.45%,Pending
CUST1287,Sophia,Patel,58,South,GA,70131,Lower Middle,15%,634,47%,825519,360,5.41,6.15,Refinance,Self-Employed,2+ delinquencies,1,True,Multi-Family,967518,85.32%,Approved
CUST1288,Noah,Lopez,70,Northeast,NJ,357777,Affluent,32%,787,36%,610520,120,8.05,7.77,Primary Home Purchase,Self-Employed,1 late,2,True,N/A,0,0%,Approved
CUST1289,Noah,Jones,35,South,GA,265114,Affluent,32%,566,39%,188161,180,4.5,5.08,Primary Home Purchase,Self-Employed,None,0,False,Townhouse,913778,20.59%,Rejected
CUST1290,Ryan,Brown,21,West,OR,31767,Lower,12%,620,48%,894431,360,6.34,7.1,Primary Home Purchase,Self-Employed,1 late,1,True,Single Family,600751,148.89%,Pending
CUST1291,Marcus,Singh,63,West,WA,143682,Upper Middle,24%,578,18%,272658,120,7.26,7.42,Refinance,Self-Employed,2+ delinquencies,2,False,Townhouse,447209,60.97%,Pending
CUST1292,Marcus,Bennett,68,Midwest,MI,350838,Affluent,32%,673,32%,795723,180,6.65,6.59,Investment Property,Full-Time,None,1,True,Single Family,124619,638.52%,Rejected
CUST1293,Emily,Turner,56,West,CO,251257,Affluent,32%,833,44%,844780,360,4.65,4.53,Investment Property,Self-Employed,1 late,0,False,Condo,885072,95.45%,Rejected
CUST1294,Mia,Turner,39,Southwest,NM,190059,Upper Middle,24%,675,47%,674562,180,8.25,8.49,Auto Loan,Full-Time,1 late,1,True,N/A,0,0%,Approved
CUST1295,Marcus,Patel,24,Northeast,MA,389083,Affluent,32%,824,30%,467876,180,8.28,7.88,Auto Loan,Full-Time,1 late,2,False,Condo,504446,92.75%,Rejected
CUST1296,Ethan,Kim,37,Northeast,NY,319590,Affluent,32%,803,51%,618366,120,7.85,7.87,Refinance,Full-Time,None,1,False,N/A,0,0%,Pending
CUST1297,Noah,Patel,59,Northeast,PA,363760,Affluent,32%,760,38%,716415,120,7.74,7.8,Primary Home Purchase,Part-Time,2+ delinquencies,0,True,Single Family,890128,80.48%,Rejected
CUST1298,Olivia,Jones,59,Northeast,MA,309709,Affluent,32%,681,32%,433703,360,6.85,6.79,Investment Property,Part-Time,2+ delinquencies,2,True,N/A,0,0%,Rejected
CUST1299,Emily,Khan,68,Southwest,NV,179710,Upper Middle,24%,647,29%,82143,120,5.14,5.52,Auto Loan,Self-Employed,2+ delinquencies,2,False,N/A,0,0%,Rejected
CUST1300,Ethan,Lopez,69,West,CO,260721,Affluent,32%,606,40%,308329,360,5.04,5.64,Primary Home Purchase,Self-Employed,1 late,2,False,Single Family,169299,182.12%,Rejected
CUST1301,Sophia,Kim,27,West,CO,191356,Upper Middle,24%,719,25%,536830,120,5.6,5.4,Primary Home Purchase,Full-Time,1 late,0,True,Townhouse,992510,54.09%,Approved
CUST1302,Daniel,Khan,68,West,CO,303827,Affluent,32%,671,46%,216746,360,6.32,6.54,Refinance,Self-Employed,1 late,1,False,N/A,0,0%,Rejected
CUST1303,Daniel,Lopez,55,Midwest,OH,306054,Affluent,32%,638,48%,217248,180,6.29,7.05,Auto Loan,Self-Employed,1 late,2,True,Multi-Family,355927,61.04%,Rejected
CUST1304,Daniel,Bennett,34,Northeast,NY,310917,Affluent,32%,617,38%,735691,120,5.11,5.67,Investment Property,Part-Time,None,1,True,N/A,0,0%,Rejected
CUST1305,Ethan,Turner,54,South,GA,216283,Upper Middle,24%,766,29%,445085,120,8.33,7.91,Investment Property,Self-Employed,1 late,2,False,N/A,0,0%,Pending
CUST1306,Aisha,Khan,41,Southwest,NV,278870,Affluent,32%,725,19%,735443,360,6.63,6.31,Investment Property,Full-Time,1 late,2,False,Multi-Family,1415319,51.96%,Pending
CUST1307,Ryan,Singh,36,Midwest,WI,280527,Affluent,32%,607,41%,787992,120,6.23,6.85,Refinance,Self-Employed,2+ delinquencies,1,False,Condo,1202939,65.51%,Pending
CUST1308,Olivia,Bennett,70,West,CO,227905,Affluent,32%,654,48%,235326,120,5.11,5.87,Primary Home Purchase,Self-Employed,1 late,2,True,Single Family,321819,73.12%,Pending
CUST1309,Olivia,Bennett,59,Midwest,OH,380469,Affluent,32%,680,53%,563419,360,6.35,6.71,Refinance,Full-Time,1 late,2,True,Townhouse,160312,351.45%,Approved
CUST1310,Marcus,Chen,25,South,GA,175271,Upper Middle,24%,638,50%,296229,180,5.34,6.14,Refinance,Unemployed,1 late,1,True,Condo,1142908,25.92%,Approved
CUST1311,Mia,Brown,25,South,NC,378793,Affluent,32%,654,26%,113128,360,7.53,7.85,Primary Home Purchase,Part-Time,1 late,1,True,Townhouse,764764,14.79%,Pending
CUST1312,Ethan,Singh,72,Midwest,MI,356516,Affluent,32%,765,18%,556911,360,4.82,4.18,Primary Home Purchase,Part-Time,1 late,0,False,Multi-Family,1095665,50.83%,Approved
CUST1313,Mia,Singh,66,Northeast,MA,343660,Affluent,32%,744,27%,409512,180,7.24,7.08,Refinance,Full-Time,None,1,True,Multi-Family,955055,42.88%,Pending
CUST1314,Mia,Brown,30,Southwest,AZ,317738,Affluent,32%,654,47%,679309,120,7.77,8.51,Primary Home Purchase,Unemployed,None,0,True,Multi-Family,556964,121.97%,Approved
CUST1315,Olivia,Kim,70,West,CO,33005,Lower,12%,821,42%,810292,120,4.2,4.04,Primary Home Purchase,Unemployed,2+ delinquencies,2,True,Condo,594513,136.3%,Approved
CUST1316,Marcus,Lopez,34,Northeast,NY,186594,Upper Middle,24%,561,43%,757649,120,4.17,4.83,Primary Home Purchase,Self-Employed,2+ delinquencies,2,False,Townhouse,1101167,68.8%,Rejected
CUST1317,Aisha,Khan,60,South,NC,371161,Affluent,32%,826,38%,367649,360,6.93,6.69,Auto Loan,Full-Time,1 late,1,True,Condo,1238398,29.69%,Rejected
CUST1318,Olivia,Singh,68,West,CA,118197,Middle,22%,648,38%,898229,180,7.17,7.73,Investment Property,Self-Employed,2+ delinquencies,2,False,N/A,0,0%,Pending
CUST1319,Daniel,Patel,50,West,CA,67459,Lower Middle,15%,669,35%,269684,180,7.15,7.15,Investment Property,Part-Time,1 late,2,True,Townhouse,1291056,20.89%,Approved
CUST1320,Marcus,Brown,39,Midwest,MI,63043,Lower Middle,15%,666,16%,341494,360,5.5,5.12,Refinance,Self-Employed,2+ delinquencies,2,False,Single Family,1362265,25.07%,Approved
CUST1321,Ryan,Khan,71,South,FL,370632,Affluent,32%,682,51%,394390,360,5.92,6.24,Primary Home Purchase,Self-Employed,2+ delinquencies,2,False,N/A,0,0%,Approved
CUST1322,Daniel,Lopez,69,West,OR,39201,Lower,12%,647,52%,108418,180,7.06,7.9,Investment Property,Part-Time,2+ delinquencies,1,False,Townhouse,121607,89.15%,Approved
CUST1323,Ryan,Turner,65,Midwest,MI,283951,Affluent,32%,668,50%,530324,180,4.53,4.83,Auto Loan,Part-Time,1 late,1,False,Condo,1268977,41.79%,Pending
CUST1324,Olivia,Khan,23,Southwest,OK,306386,Affluent,32%,605,53%,699344,180,6.78,7.64,Primary Home Purchase,Unemployed,1 late,0,True,Single Family,242814,288.02%,Rejected
CUST1325,Ryan,Chen,63,South,FL,301677,Affluent,32%,673,17%,456582,120,4.88,4.52,Refinance,Part-Time,1 late,0,True,Condo,1379773,33.09%,Rejected
CUST1326,Olivia,Brown,55,West,OR,323904,Affluent,32%,534,47%,139074,360,4.76,5.5,Refinance,Self-Employed,2+ delinquencies,1,False,Condo,1414301,9.83%,Approved
CUST1327,Sophia,Khan,61,South,FL,58370,Lower Middle,15%,814,51%,293707,360,7.98,8.0,Investment Property,Self-Employed,1 late,1,False,Condo,1447263,20.29%,Rejected
CUST1328,Marcus,Turner,62,South,NC,79354,Lower Middle,15%,587,42%,718425,360,6.96,7.6,Primary Home Purchase,Self-Employed,2+ delinquencies,2,True,Single Family,330714,217.23%,Rejected
CUST1329,Olivia,Bennett,40,South,GA,151854,Upper Middle,24%,821,41%,834891,360,8.32,8.14,Primary Home Purchase,Part-Time,None,0,False,Single Family,709323,117.7%,Pending
CUST1330,Noah,Turner,33,Midwest,WI,33514,Lower,12%,782,54%,109207,180,6.77,6.85,Refinance,Part-Time,1 late,0,False,N/A,0,0%,Rejected
CUST1331,Olivia,Patel,64,Northeast,MA,50428,Lower Middle,15%,728,29%,392873,180,5.33,5.21,Investment Property,Self-Employed,1 late,1,True,Single Family,239941,163.74%,Approved
CUST1332,Sophia,Lopez,28,Southwest,NV,187889,Upper Middle,24%,835,15%,433576,180,6.74,6.04,Investment Property,Part-Time,2+ delinquencies,0,False,N/A,0,0%,Rejected
CUST1333,Aisha,Brown,45,Northeast,NJ,379152,Affluent,32%,633,38%,572377,360,4.76,5.32,Auto Loan,Unemployed,2+ delinquencies,1,False,N/A,0,0%,Approved
CUST1334,Marcus,Brown,57,Northeast,NY,315282,Affluent,32%,685,19%,508480,180,6.0,5.68,Refinance,Full-Time,None,2,True,Condo,1288621,39.46%,Rejected
CUST1335,Sophia,Brown,37,Southwest,OK,386450,Affluent,32%,600,27%,525135,180,5.26,5.6,Auto Loan,Unemployed,2+ delinquencies,0,True,Condo,1475168,35.6%,Pending
CUST1336,Ryan,Lopez,21,Midwest,MI,398860,Affluent,32%,568,50%,789617,120,4.98,5.78,Auto Loan,Part-Time,None,2,False,Multi-Family,328422,240.43%,Pending
CUST1337,Aisha,Bennett,64,West,WA,296428,Affluent,32%,697,30%,319275,360,7.4,7.3,Refinance,Full-Time,1 late,1,True,N/A,0,0%,Approved
CUST1338,Aisha,Kim,44,South,GA,315151,Affluent,32%,696,33%,337179,120,6.62,6.58,Refinance,Full-Time,2+ delinquencies,0,False,Single Family,935169,36.06%,Approved
CUST1339,Ethan,Chen,31,Southwest,NM,57608,Lower Middle,15%,645,37%,491850,180,7.44,7.98,Auto Loan,Part-Time,2+ delinquencies,0,True,Townhouse,1133272,43.4%,Pending
CUST1340,Olivia,Patel,34,South,GA,347402,Affluent,32%,638,52%,273378,120,5.79,6.63,Primary Home Purchase,Unemployed,1 late,1,False,Condo,953586,28.67%,Approved
CUST1341,Ethan,Khan,52,South,TX,59948,Lower Middle,15%,627,19%,317361,360,8.16,8.34,Refinance,Full-Time,2+ delinquencies,1,False,Townhouse,289002,109.81%,Pending
CUST1342,Olivia,Bennett,53,Midwest,WI,222535,Affluent,32%,728,32%,240091,120,6.17,6.11,Auto Loan,Part-Time,2+ delinquencies,1,True,Single Family,1471639,16.31%,Approved
CUST1343,Mia,Bennett,68,South,GA,251255,Affluent,32%,593,15%,473252,120,5.76,5.86,Primary Home Purchase,Part-Time,1 late,1,False,Townhouse,119288,396.73%,Approved
CUST1344,Sophia,Bennett,49,Southwest,NV,364598,Affluent,32%,749,33%,588093,360,4.92,4.88,Auto Loan,Part-Time,1 late,0,True,Single Family,757122,77.67%,Pending
CUST1345,Ethan,Jones,56,West,WA,384818,Affluent,32%,603,36%,61809,180,7.91,8.43,Investment Property,Part-Time,1 late,0,True,Single Family,1195109,5.17%,Pending
CUST1346,Mia,Jones,59,Midwest,MI,381230,Affluent,32%,774,47%,687462,360,6.34,6.28,Primary Home Purchase,Unemployed,None,1,False,Condo,597087,115.14%,Pending
CUST1347,Ryan,Lopez,25,South,NC,107355,Middle,22%,531,22%,304031,120,4.46,4.7,Auto Loan,Unemployed,None,0,True,Multi-Family,1420957,21.4%,Approved
CUST1348,Emily,Lopez,47,Midwest,IL,319112,Affluent,32%,569,28%,782267,180,6.68,7.04,Refinance,Unemployed,1 late,2,True,Multi-Family,744393,105.09%,Rejected
CUST1349,Mia,Chen,36,West,OR,344801,Affluent,32%,768,18%,773624,360,5.06,4.42,Primary Home Purchase,Full-Time,1 late,0,False,Single Family,602040,128.5%,Rejected
CUST1350,Olivia,Lopez,51,Southwest,AZ,295455,Affluent,32%,615,36%,373498,120,6.21,6.73,Auto Loan,Full-Time,None,0,True,Single Family,1180164,31.65%,Approved
CUST1351,Ethan,Khan,24,South,GA,123481,Middle,22%,636,25%,96873,120,4.69,4.99,Auto Loan,Part-Time,2+ delinquencies,0,False,Single Family,872553,11.1%,Approved
CUST1352,Noah,Brown,38,Southwest,OK,127083,Middle,22%,522,23%,709409,360,8.04,8.3,Primary Home Purchase,Full-Time,None,2,True,Condo,94987,746.85%,Pending
CUST1353,Mia,Patel,68,Northeast,MA,42366,Lower,12%,719,49%,860961,120,7.84,8.12,Investment Property,Part-Time,None,0,False,Multi-Family,963654,89.34%,Rejected
CUST1354,Olivia,Khan,45,West,CA,160792,Upper Middle,24%,563,27%,391977,120,6.68,7.02,Primary Home Purchase,Unemployed,1 late,0,False,Multi-Family,1073381,36.52%,Pending
CUST1355,Emily,Singh,65,Northeast,NY,304161,Affluent,32%,577,26%,156360,120,6.05,6.37,Investment Property,Unemployed,2+ delinquencies,0,True,Townhouse,1317863,11.86%,Rejected
CUST1356,Daniel,Jones,31,South,TX,292398,Affluent,32%,586,36%,786205,360,8.28,8.8,Auto Loan,Part-Time,None,1,False,Condo,686692,114.49%,Approved
CUST1357,Ryan,Khan,64,Northeast,NJ,343323,Affluent,32%,613,34%,375689,120,4.76,5.24,Primary Home Purchase,Part-Time,None,0,True,N/A,0,0%,Rejected
CUST1358,Aisha,Jones,47,South,FL,100793,Middle,22%,723,32%,64866,180,6.59,6.53,Investment Property,Unemployed,1 late,0,True,Condo,602881,10.76%,Approved
CUST1359,Ryan,Brown,55,West,OR,210312,Upper Middle,24%,647,52%,759649,120,4.87,5.71,Refinance,Full-Time,1 late,1,False,Multi-Family,166891,455.18%,Pending
CUST1360,Marcus,Singh,62,Midwest,WI,135461,Middle,22%,798,39%,693392,180,6.93,6.71,Auto Loan,Full-Time,None,0,True,N/A,0,0%,Approved
CUST1361,Ryan,Bennett,72,West,CA,385060,Affluent,32%,599,42%,391140,180,7.92,8.56,Refinance,Part-Time,2+ delinquencies,0,True,Condo,421572,92.78%,Pending
CUST1362,Daniel,Turner,73,Southwest,NV,375328,Affluent,32%,772,54%,383019,120,5.27,5.35,Primary Home Purchase,Part-Time,None,1,True,Multi-Family,126233,303.42%,Rejected
CUST1363,Olivia,Singh,23,Southwest,NM,258088,Affluent,32%,785,20%,677846,120,5.88,5.28,Auto Loan,Self-Employed,2+ delinquencies,1,True,Single Family,1019957,66.46%,Pending
CUST1364,Ryan,Jones,57,South,FL,256419,Affluent,32%,715,50%,547730,120,5.47,5.77,Investment Property,Unemployed,1 late,1,False,Single Family,1467579,37.32%,Pending
CUST1365,Mia,Jones,74,West,OR,353540,Affluent,32%,611,52%,658544,120,4.79,5.63,Auto Loan,Full-Time,None,2,True,Townhouse,965209,68.23%,Rejected
CUST1366,Sophia,Patel,27,Southwest,OK,99503,Middle,22%,653,47%,653035,180,7.01,7.75,Refinance,Self-Employed,None,0,False,Multi-Family,443920,147.11%,Approved
CUST1367,Ethan,Khan,60,West,CA,277610,Affluent,32%,784,45%,855269,120,4.54,4.44,Auto Loan,Unemployed,1 late,0,True,Townhouse,690211,123.91%,Pending
CUST1368,Sophia,Singh,52,Southwest,NM,136086,Middle,22%,614,41%,569892,120,7.73,8.35,Investment Property,Part-Time,2+ delinquencies,0,True,Single Family,1128482,50.5%,Pending
CUST1369,Olivia,Patel,41,Midwest,IL,376928,Affluent,32%,641,49%,214857,360,5.06,5.84,Refinance,Unemployed,2+ delinquencies,2,False,Single Family,1264348,16.99%,Pending
CUST1370,Noah,Lopez,26,Southwest,NM,196759,Upper Middle,24%,829,33%,625512,360,6.02,5.68,Primary Home Purchase,Self-Employed,1 late,2,False,Condo,1306926,47.86%,Rejected
CUST1371,Emily,Turner,66,South,FL,160768,Upper Middle,24%,815,28%,68409,180,7.64,7.2,Refinance,Unemployed,None,1,True,Townhouse,130756,52.32%,Rejected
CUST1372,Marcus,Turner,59,Southwest,AZ,78093,Lower Middle,15%,688,31%,752402,120,6.98,6.9,Auto Loan,Part-Time,2+ delinquencies,2,True,Single Family,170930,440.18%,Pending
CUST1373,Ryan,Lopez,66,South,NC,387167,Affluent,32%,643,54%,246236,180,8.14,9.02,Investment Property,Part-Time,2+ delinquencies,0,False,Single Family,591854,41.6%,Approved
CUST1374,Noah,Bennett,44,South,FL,70194,Lower Middle,15%,703,22%,129882,120,5.6,5.34,Auto Loan,Unemployed,None,2,False,Condo,1082581,12.0%,Rejected
CUST1375,Sophia,Khan,62,Northeast,MA,142661,Upper Middle,24%,699,37%,735791,180,5.32,5.36,Primary Home Purchase,Unemployed,2+ delinquencies,2,False,Condo,460895,159.64%,Approved
CUST1376,Ethan,Kim,66,West,CO,100908,Middle,22%,526,16%,602073,180,4.04,4.16,Investment Property,Self-Employed,1 late,1,True,Single Family,831266,72.43%,Approved
CUST1377,Ethan,Jones,70,Northeast,NJ,307098,Affluent,32%,769,30%,297067,180,8.12,7.72,Investment Property,Part-Time,2+ delinquencies,1,True,Multi-Family,806231,36.85%,Rejected
CUST1378,Sophia,Patel,45,Northeast,PA,120721,Middle,22%,676,48%,267129,360,5.73,5.99,Refinance,Unemployed,None,1,False,Townhouse,1323125,20.19%,Pending
CUST1379,Ethan,Kim,35,South,TX,112176,Middle,22%,764,36%,53654,120,6.74,6.46,Investment Property,Full-Time,1 late,0,False,Multi-Family,1234442,4.35%,Rejected
